username,phone,email,verified,first_name,last_name,address,city,created_at,last_login_at
elias.estrada,NULL,e.estrada@southbankindustrialart.org,FALSE,Elias,Estrada,2478 Pine St,"Burlington, VT",9/3/2024 13:34,NULL
hearthstonemuseumofappliedar,720-753-3991,office@hearthstonemuseumofapp.org,FALSE,Hearthstone Museum,of Applied Arts,1833 Blake St,"Denver, CO",9/3/2024 13:36,9/26/2024
harper.hernandez,504-818-8000,h.hernandez@crescentbaydesignherit.org,FALSE,Harper,Hernandez,762 Royal St,"New Orleans, LA",9/3/2024 13:40,NULL
quarrylanemuseumofphotograph,628-762-1871,contact@quarrylanemuseumofphot.org,FALSE,Quarry Lane,Museum of Photography,1849 Mission St,"San Francisco, CA",9/3/2024 13:42,NULL
georgia.lee,401-519-6046,g.lee@valleyforgedecorativea.org,FALSE,Georgia,Lee,2316 Westminster St,"Providence, RI",9/3/2024 13:45,NULL
maplecrossinghistorichousefo,669-880-4721,collections@maplecrossinghistorich.org,FALSE,Maple Crossing,Historic House Foundation,2402 Monroe St,"Santa Clara, CA",9/3/2024 13:49,9/5/2024
keira.nguyen,509-365-5106,k.nguyen@cedarpointhistoricalso.org,FALSE,Keira,Nguyen,2407 N Howard St,"Spokane, WA",9/3/2024 13:52,NULL
parkhurstcommunityartsfounda,401-312-4373,office@parkhurstcommunityarts.org,FALSE,Parkhurst Community,Arts Foundation,"1460 Weybosset St, Building A","Providence, RI",9/3/2024 13:53,NULL
lorenzo.ellis,509-853-7395,l.ellis@clearwaterbotanicalher.org,FALSE,Lorenzo,Ellis,841 W Main Ave,"Spokane, WA",9/3/2024 13:57,NULL
harborlightdecorativeartsarc,504-877-6573,office@harborlightdecorativea.org,FALSE,Harborlight Decorative,Arts Archive,2425 Julia St,"New Orleans, LA",9/3/2024 14:00,9/3/2024
sofia.rivera,346-577-9882,s.rivera@cedarpointculturalpres.org,FALSE,Sofia,Rivera,"628 Westheimer Rd, Floor 2","Houston, TX",9/3/2024 14:02,NULL
aldergrovefurnituredesignarc,303-534-9614,collections@aldergrovefurnituredes.org,FALSE,Alder Grove,Furniture Design Archive,410 E Colfax Ave,"Denver, CO",9/3/2024 14:05,NULL
malik.johnson,669-886-4581,m.johnson@unionwharfestatecollec.org,TRUE,Malik,Johnson,1743 E Santa Clara St,"San Jose, CA",9/3/2024 14:08,4/9/2025
fairmontmaritimeheritagemuse,445-505-1108,collections@fairmontmaritimeherita.org,TRUE,Fairmont Maritime,Heritage Museum,1163 Walnut St,"Philadelphia, PA",9/3/2024 14:13,1/11/2025
lila.estrada,539-297-8875,l.estrada@windermereculturalmemo.org,FALSE,Lila,Estrada,"832 E Archer St, Building A","Tulsa, OK",9/3/2024 14:15,NULL
foxgloveculturalpreservation,509-375-3091,director@foxgloveculturalpreser.org,FALSE,Foxglove Cultural,Preservation Trust,1963 N Monroe St,"Spokane, WA",9/3/2024 14:19,NULL
henry.reed,408-756-1415,h.reed@southbankregionalhisto.org,FALSE,Henry,Reed,1447 Market St,"Santa Clara, CA",9/3/2024 14:22,NULL
bellwethermaterialcultureins,531-594-5980,contact@bellwethermaterialcult.org,FALSE,Bellwether Material,Culture Institute,1812 Farnam St,"Omaha, NE",9/3/2024 14:24,NULL
yara.diaz,678-740-4712,y.diaz@pineharborestatecollec.org,FALSE,Yara,Diaz,1056 Ponce de Leon Ave NE,"Atlanta, GA",9/3/2024 14:28,NULL
heritagerowdecorativeartsarc,208-888-8647,contact@heritagerowdecorativea.org,FALSE,Heritage Row,Decorative Arts Archive,1733 N 8th St,"Boise, ID",9/3/2024 14:31,NULL
leo.lane,646-316-1331,l.lane@aldergrovetextileartsc.org,FALSE,Leo,Lane,2417 Hudson St,"New York, NY",9/3/2024 14:32,NULL
tanglewoodmuseumofmoderncraf,313-366-3378,director@tanglewoodmuseumofmode.org,FALSE,Tanglewood Museum of,Modern Craft & Design,990 Cass Ave,"Detroit, MI",9/3/2024 14:36,NULL
reese.wilson,470-860-5475,r.wilson@bellwethercraftpreserv.org,FALSE,Reese,Wilson,"536 West Paces Ferry Rd, Suite 200","Atlanta, GA",9/3/2024 14:38,NULL
silvermarsharchitecturalheri,207-347-6023,contact@silvermarsharchitectur.org,FALSE,Silver Marsh,Architectural Heritage Council,"1366 Congress St, Floor 2","Portland, ME",9/3/2024 14:42,NULL
aaliyah.zimmerman,531-820-1099,a.zimmerman@redcedarartistslegacyt.org,FALSE,Aaliyah,Zimmerman,1376 Dodge St,"Omaha, NE",9/3/2024 14:46,NULL
windermeredesignheritage_org,531-702-9477,contact@windermeredesignherita.org,TRUE,Windermere Design,Heritage Center,1867 Dodge St,"Omaha, NE",9/3/2024 14:48,3/14/2025
vivian.reyes_finance,408-585-6007,v.reyes@southbankregionalhisto.org,FALSE,Vivian,Reyes,1447 Market St,"Santa Clara, CA",9/3/2024 14:51,NULL
ashlandestatecollection,804-485-4938,director@ashlandestatecollectio.org,FALSE,Ashland,Estate Collection,"483 Cary St, Building A","Richmond, VA",9/3/2024 14:53,NULL
cole.thomas_director,531-433-1332,c.thomas@tanglewoodfolkartarchi.org,FALSE,Cole,Thomas,1048 Harney St,"Omaha, NE",9/3/2024 14:56,NULL
ironwoodcraftpreservatio_org,737-735-9922,director@ironwoodcraftpreservat.org,FALSE,Ironwood Craft,Preservation Society,1771 Guadalupe St,"Austin, TX",9/3/2024 15:00,NULL
tanglewoodculturalmemory_org,415-694-7412,director@tanglewoodculturalmemo.org,FALSE,Tanglewood Cultural,Memory Project,333 Pacific Ave,"San Francisco, CA",9/3/2024 15:02,NULL
longfellowestatecollection,408-305-6200,office@longfellowestatecollec.org,FALSE,Longfellow,Estate Collection,1593 N 3rd St,"San Jose, CA",9/3/2024 15:05,NULL
amir.saito_director,504-573-9797,a.saito@rosemonthistoricalsoci.org,FALSE,Amir,Saito,2422 Royal St,"New Orleans, LA",9/3/2024 15:09,NULL
oakhollowmuseumofappliedarts,617-490-1206,collections@oakhollowmuseumofappli.org,TRUE,Oak Hollow Museum,of Applied Arts,836 Commonwealth Ave,"Boston, MA",9/3/2024 15:12,1/29/2025
highlandartistslegacytru_org,303-662-7875,contact@highlandartistslegacyt.org,FALSE,Highland Artists,Legacy Trust,2396 Larimer St,"Denver, CO",9/3/2024 15:15,NULL
pineharbormaterialcultureins,918-874-1484,office@pineharbormaterialcult.org,FALSE,Pine Harbor,Material Culture Institute,"1975 S Boston Ave, Building A","Tulsa, OK",9/3/2024 15:17,NULL
abigail.lee_curator,912-427-6078,a.lee@tanglewoodpublicartcon.org,FALSE,Abigail,Lee,1637 Whitaker St,"Savannah, GA",9/3/2024 15:22,NULL
hearthstonefolkartarchiv_org,917-709-9535,office@hearthstonefolkartarch.org,FALSE,Hearthstone Folk,Art Archive,"491 Hudson St, Suite 200","New York, NY",9/3/2024 15:25,NULL
zane.flores_director,404-762-9844,z.flores@unionwharfpublicartcon.org,FALSE,Zane,Flores,"1876 Ponce de Leon Ave NE, Floor 2","Atlanta, GA",9/3/2024 15:26,NULL
willowmererailwayhistorycent,504-752-9281,director@willowmererailwayhisto.org,FALSE,Willowmere Railway,History Center,NULL,"New Orleans, LA",9/3/2024 15:30,NULL
emilia.sullivan_curator,531-652-2728,e.sullivan@harborlightmuseumofpri.org,FALSE,Emilia,Sullivan,107 Harney St,"Omaha, NE",9/3/2024 15:33,NULL
vanefamilyoffice,212-690-5693,membership@vanefamilyoffice.com,TRUE,Augustus,Vane,"740 Park Ave, Penthouse 4","New York, NY",9/29/2024 8:10,4/12/2025
rothartadvisory,332-229-1057,membership@rothartadvisory.com,TRUE,Celeste,Roth,"15 Central Park W, Apt 38B","New York, NY",9/29/2024 8:28,4/9/2025
wexlercollection,213-422-9327,membership@wexlercollection.com,TRUE,Malcolm,Wexler,926 N Alpine Dr,"Los Angeles, CA",9/29/2024 8:46,4/9/2025
crossventuresart,415-847-1643,membership@crossventuresart.com,TRUE,Vivienne,Cross,2898 Broadway,"San Francisco, CA",9/29/2024 9:04,3/9/2025
ashcroftcollection,773-694-1480,membership@ashcroftcollection.com,TRUE,Ronan,Ashcroft,"159 E Walton Pl, Apt 41A","Chicago, IL",9/29/2024 9:22,3/25/2025
valeheritagefund,857-424-5607,membership@valeheritagefund.org,TRUE,Helena,Vale,96 Beacon St,"Boston, MA",9/29/2024 9:40,4/15/2025
choiartadvisory,972-574-4927,sales@choiartadvisory.com,TRUE,Amir,Choi,NULL,"Dallas, TX",9/29/2024 13:16,11/10/2024
scottfineobjects,469-468-9972,sales@scottfineobjects.com,FALSE,Quinn,Scott,"161 Main St, Unit 21","Dallas, TX",9/29/2024 14:01,NULL
henry.franklin,305-898-2016,henry18@outlook.com,TRUE,Henry,Franklin,"1544 Brickell Ave, Unit 7","Miami, FL",9/29/2024 14:32,10/16/2024
ari.turner,737-727-4241,aturner@hotmail.com,TRUE,Ari,Turner,"1614 Guadalupe St, Unit 28","Austin, TX",9/29/2024 16:59,4/10/2025
iris.knight,628-721-3655,iris.knight@outlook.com,TRUE,Iris,Knight,1393 Howard St,"San Francisco, CA",9/29/2024 21:35,10/4/2024
zane.thomas,737-498-9027,zane.thomas@hotmail.com,TRUE,Zane,Thomas,"1361 Guadalupe St, Unit 8","Austin, TX",9/30/2024 5:07,1/20/2025
julia.nelson,NULL,julia.nelson@gmail.com,FALSE,Julia,Nelson,1900 Broadway,"New York, NY",10/1/2024 5:48,10/1/2024
norrisfineobjects,617-732-8448,sales@norrisfineobjects.com,FALSE,Alejandro,Norris,339 Tremont St,"Boston, MA",10/1/2024 7:22,10/1/2024
ruby.reed,786-354-3190,ruby46@outlook.com,TRUE,Ruby,Reed,"1836 NE 2nd Ave, Unit 15","Miami, FL",10/1/2024 18:48,2/3/2025
elenacollector1,415-545-3022,evega@yahoo.com,FALSE,Elena,Vega,1584 Howard St,"San Francisco, CA",10/2/2024 12:44,10/2/2024
adamscollections,737-698-8617,m.adams@adamscollections.com,TRUE,Maya,Adams,"1234 E Cesar Chavez St, Unit 2","Austin, TX",10/4/2024 10:11,2/24/2025
andersonheritagesales,408-408-5897,director@andersonheritagesales.com,FALSE,Ariana,Anderson,1341 Monroe St,"Santa Clara, CA",10/4/2024 12:01,10/4/2024
howellartadvisory,214-278-3358,sales@howellartadvisory.com,TRUE,Lucia,Howell,1011 McKinney Ave,"Dallas, TX",10/4/2024 12:26,3/21/2025
millerauctionpartners,771-654-7347,r.miller@millerauctionpartners.com,FALSE,Rafael,Miller,391 Connecticut Ave NW,"Washington, DC",10/5/2024 8:13,NULL
stoneartadvisory,469-279-9724,contact@stoneartadvisory.com,TRUE,Zane,Stone,"815 Ross Ave, Unit 29","Dallas, TX",10/5/2024 9:53,3/29/2025
martinheritagesales,215-878-6311,b.martin@martinheritagesales.com,TRUE,Beatrice,Martin,"1870 Spruce St, Apt 19","Philadelphia, PA",10/5/2024 16:32,12/23/2024
davisauctionpartners,469-579-8934,contact@davisauctionpartners.com,TRUE,Darius,Davis,"426 Main St, Apt 38","Dallas, TX",10/6/2024 2:23,12/27/2024
castillo_auctions,771-701-2221,sales@castillocollections.com,FALSE,Benjamin,Castillo,"1842 14th St NW, Unit 12","Washington, DC",10/6/2024 5:02,10/6/2024
elliscollections,310-403-7179,a.ellis@elliscollections.com,TRUE,Adriana,Ellis,582 N Fairfax Ave,"Los Angeles, CA",10/6/2024 6:25,3/3/2025
stoneheritagesales,206-593-7765,sales@stoneheritagesales.com,TRUE,Alexis,Stone,"1048 1st Ave, Apt 29","Seattle, WA",10/7/2024 1:30,4/8/2025
andersonartadvisory,669-290-4558,contact@andersonartadvisory.com,TRUE,Camila,Anderson,"2162 Benton St, Unit 13","Santa Clara, CA",10/7/2024 13:38,3/15/2025
ramirezauctionpartners,669-294-6642,contact@ramirezauctionpartners.com,TRUE,Santiago,Ramirez,1255 S Market St,"San Jose, CA",10/8/2024 7:33,2/2/2025
walkercollections,628-439-1978,director@walkercollections.com,TRUE,Abigail,Walker,"1502 Folsom St, Unit 14","San Francisco, CA",10/9/2024 11:30,4/18/2025
zimmermancollections,972-309-5901,e.zimmerman@zimmermancollections.com,FALSE,Elena,Zimmerman,"2368 McKinney Ave, Unit 14","Dallas, TX",10/9/2024 22:19,NULL
howardfineobjects,303-764-9353,a.howard@howardfineobjects.com,TRUE,Anthony,Howard,1572 Blake St,"Denver, CO",10/10/2024 4:41,3/27/2025
liucollections,872-715-5666,contact@liucollections.com,TRUE,Eva,Liu,1728 W Lake St,"Chicago, IL",10/11/2024 23:09,1/28/2025
franklincollections,214-306-5918,f.franklin@franklincollections.com,TRUE,Felix,Franklin,171 Main St,"Dallas, TX",10/14/2024 7:21,3/4/2025
bishopheritagesales,424-584-1513,s.bishop@bishopheritagesales.com,TRUE,Sabrina,Bishop,392 N Fairfax Ave,"Los Angeles, CA",10/15/2024 19:09,4/30/2025
hana.dubois,470-789-7795,hana.dubois@yahoo.com,FALSE,Hana,Dubois,"764 West Paces Ferry Rd, Unit 23","Atlanta, GA",10/15/2024 21:57,NULL
daniel.hall,713-799-1055,daniel.hall@gmail.com,TRUE,Daniel,Hall,"136 Kirby Dr, Apt 21","Houston, TX",10/17/2024 13:17,12/4/2024
reyesfineobjects,737-411-1510,a.reyes@reyesfineobjects.com,TRUE,Aaron,Reyes,2354 E Cesar Chavez St,"Austin, TX",10/17/2024 22:42,11/11/2024
robertsheritagesales,669-715-6466,contact@robertsheritagesales.com,TRUE,Julia,Roberts,145 E Santa Clara St,"San Jose, CA",10/21/2024 16:08,2/18/2025
castillocollections,669-748-7537,contact@castillocollections.com,TRUE,Yara,Castillo,1114 Benton St,"Santa Clara, CA",10/21/2024 17:07,12/18/2024
priya.campbell,720-272-5767,pcampbell@yahoo.com,FALSE,Priya,Campbell,755 Blake St,"Denver, CO",10/21/2024 20:47,NULL
meridianmillercollections,408-234-5247,sales@meridianmillercollection.com,TRUE,Camila,Miller,1449 E Santa Clara St,"San Jose, CA",11/1/2024 10:11,1/18/2025
gianna.jensen,737-391-8249,gianna.jensen@icloud.com,FALSE,Gianna,Jensen,1655 Guadalupe St,"Austin, TX",11/1/2024 18:05,11/1/2024
blair.kaur,303-308-7526,blair84@proton.me,TRUE,Blair,Kaur,2256 E Colfax Ave,"Denver, CO",11/1/2024 18:47,11/7/2024
foundryxufineobjects,313-314-2826,director@foundryxufineobjects.com,FALSE,Clara,Xu,754 Michigan Ave,"Detroit, MI",11/1/2024 22:56,NULL
foundrybennettfineobjects,214-632-4436,sales@foundrybennettfineobject.com,TRUE,Jonah,Bennett,"332 Ross Ave, Apt 36","Dallas, TX",11/4/2024 12:49,11/9/2024
felix.franklin,303-503-9393,felix67@proton.me,FALSE,Felix,Franklin,"413 Blake St, Apt 42","Denver, CO",11/5/2024 22:07,NULL
isabel.navarro,305-716-7489,isabel49@hotmail.com,FALSE,Isabel,Navarro,"1340 Biscayne Blvd, Apt 27","Miami, FL",11/8/2024 12:13,11/8/2024
foundryzimmermanfineobjects,972-433-9883,k.zimmerman@foundryzimmermanfineobje.com,TRUE,Khalil,Zimmerman,"184 Main St, Apt 42","Dallas, TX",11/9/2024 6:30,2/15/2025
beatrice.kim,678-623-9699,bkim@icloud.com,TRUE,Beatrice,Kim,620 Ponce de Leon Ave NE,"Atlanta, GA",11/10/2024 20:11,1/1/2025
abigail.morgan,281-399-4435,amorgan@gmail.com,TRUE,Abigail,Morgan,"1013 Westheimer Rd, Unit 29","Houston, TX",11/16/2024 9:00,2/19/2025
nicolas.ito,425-290-1675,nicolas.ito@icloud.com,FALSE,Nicolas,Ito,310 E Madison St,"Seattle, WA",11/17/2024 1:33,11/17/2024
gabriel.kaur,213-597-9281,gabriel16@proton.me,FALSE,Gabriel,Kaur,"2032 Wilshire Blvd, Apt 11","Los Angeles, CA",11/21/2024 9:34,NULL
abigail.bennett,216-810-2741,abennett@proton.me,TRUE,Abigail,Bennett,"129 Superior Ave, Apt 25","Cleveland, OH",11/22/2024 5:57,1/28/2025
tessa.lee,917-558-5455,NULL,FALSE,Tessa,Lee,1392 Lexington Ave,"New York, NY",11/26/2024 7:16,12/2/2024
sabrina.shah,408-782-3897,sabrina.shah@yahoo.com,TRUE,Sabrina,Shah,NULL,"San Jose, CA",11/28/2024 13:57,3/11/2025
imani.thomas,408-224-5825,imani65@yahoo.com,TRUE,Imani,Thomas,"1344 Auzerais Ave, Unit 3","San Jose, CA",11/29/2024 18:47,2/15/2025
kai.zimmerman,786-522-9522,kzimmerman@outlook.com,TRUE,Kai,Zimmerman,"1642 Collins Ave, Unit 27","Miami, FL",12/3/2024 4:05,12/7/2024
diego.archer,404-660-6601,darcher@gmail.com,TRUE,Diego,Archer,1178 West Paces Ferry Rd,"Atlanta, GA",12/5/2024 9:29,3/30/2025
keystoneandersonauctions,628-550-4462,director@keystoneandersonauctions.com,TRUE,Ariana,Anderson,1198 California St,"San Francisco, CA",12/12/2024 20:41,4/8/2025
henry.ellis,917-680-3706,hellis@gmail.com,TRUE,Henry,Ellis,"954 Lexington Ave, Apt 13","New York, NY",12/14/2024 21:02,1/6/2025
chloe.edwards,305-211-9696,chloe32@icloud.com,FALSE,Chloe,Edwards,"468 NE 2nd Ave, Unit 25","Miami, FL",12/18/2024 11:23,12/18/2024
chloe.wilson,786-619-8615,cwilson@icloud.com,TRUE,Chloe,Wilson,"798 Biscayne Blvd, Unit 26","Miami, FL",12/19/2024 3:20,4/7/2025
santiago.monroe,786-277-2889,santiago.monroe@gmail.com,FALSE,Santiago,Monroe,911 Biscayne Blvd,"Miami, FL",12/20/2024 2:07,NULL
crownyoungfineobjects,313-841-6027,contact@crownyoungfineobjects.com,TRUE,Caleb,Young,"1552 Cass Ave, Apt 43","Detroit, MI",12/20/2024 18:21,1/21/2025
lorenzo.valdez,415-803-7333,lorenzo.valdez@yahoo.com,FALSE,Lorenzo,Valdez,841 Howard St,"San Francisco, CA",12/23/2024 12:52,NULL
harper7,669-417-1573,harper.ellis@proton.me,TRUE,Harper,Ellis,160 E Santa Clara St,"San Jose, CA",12/24/2024 19:05,3/21/2025
arcadiathomasauctions,404-615-9745,sales@arcadiathomasauctions.com,FALSE,Theo,Thomas,755 Ponce de Leon Ave NE,"Atlanta, GA",12/24/2024 22:49,12/24/2024
christian.tran,445-713-3026,christian74@gmail.com,FALSE,Christian,Tran,850 Walnut St,"Philadelphia, PA",12/25/2024 13:40,NULL
santiago.alvarez,408-629-7893,santiago.alvarez@yahoo.com,TRUE,Santiago,Alvarez,2084 The Alameda,"San Jose, CA",12/25/2024 17:00,3/19/2025
farah.vasquez,216-529-7419,farah.vasquez@proton.me,TRUE,Farah,Vasquez,"1279 Euclid Ave, Unit 7","Cleveland, OH",12/26/2024 8:14,4/20/2025
julia.xu,646-565-7815,jxu@outlook.com,TRUE,Julia,Xu,1739 Broadway,"New York, NY",12/26/2024 9:52,12/29/2024
cassidy.mason,310-609-8924,cassidy.mason@icloud.com,TRUE,Cassidy,Mason,2218 Sunset Blvd,"Los Angeles, CA",12/28/2024 16:35,3/11/2025
alejandro.walker,771-765-8343,alejandro47@outlook.com,FALSE,Alejandro,Walker,"809 14th St NW, Apt 23","Washington, DC",12/29/2024 1:17,12/29/2024
keystonemillerauctions,440-795-6728,contact@keystonemillerauctions.com,FALSE,Alejandro,Miller,131 Superior Ave,"Cleveland, OH",12/31/2024 23:43,1/1/2025
amir.thomas,213-811-2785,athomas@gmail.com,FALSE,Amir,Thomas,"2411 Sunset Blvd, Unit 4","Los Angeles, CA",1/3/2025 13:19,NULL
naomi.reyes,202-680-7709,nreyes@proton.me,TRUE,Naomi,Reyes,NULL,"Washington, DC",1/5/2025 20:15,2/14/2025
elena.desai,310-294-4503,edesai@hotmail.com,TRUE,Elena,Desai,497 Wilshire Blvd,"Los Angeles, CA",1/6/2025 10:29,2/12/2025
cassidy.lane,771-319-4246,cassidy.lane@yahoo.com,TRUE,Cassidy,Lane,2487 Connecticut Ave NW,"Washington, DC",1/9/2025 7:14,3/8/2025
xavier.lane,617-464-3991,xlane@yahoo.com,FALSE,Xavier,Lane,961 Newbury St,"Boston, MA",1/11/2025 11:43,1/11/2025
clara.ross,NULL,clara.ross@outlook.com,TRUE,Clara,Ross,1051 E Wisconsin Ave,"Milwaukee, WI",1/14/2025 0:55,1/29/2025
rohan.vasquez,440-355-9674,rohan.vasquez@icloud.com,TRUE,Rohan,Vasquez,"1073 Prospect Ave E, Unit 14","Cleveland, OH",1/15/2025 1:40,1/29/2025
clara.yoon,313-427-1008,cyoon@yahoo.com,TRUE,Clara,Yoon,"1659 E Jefferson Ave, Apt 4","Detroit, MI",1/16/2025 12:05,1/24/2025
reina.reed,857-793-4112,reina.reed@hotmail.com,TRUE,Reina,Reed,"1519 Commonwealth Ave, Unit 20","Boston, MA",1/20/2025 1:25,3/3/2025
atlastaylorauctions,872-878-7261,director@atlastaylorauctions.com,TRUE,Cassidy,Taylor,"329 N Clark St, Unit 2","Chicago, IL",1/21/2025 4:43,4/23/2025
gianna.young,786-485-1558,gyoung@hotmail.com,TRUE,Gianna,Young,828 Biscayne Blvd,"Miami, FL",1/25/2025 12:29,2/15/2025
kara.martin,312-792-3489,kara.martin@gmail.com,FALSE,NULL,Martin,2497 N Michigan Ave,"Chicago, IL",1/26/2025 16:56,NULL
celine.kapoor,312-860-4847,celine.kapoor@gmail.com,TRUE,Celine,NULL,1442 S State St,"Chicago, IL",1/27/2025 9:51,3/2/2025
paola.santos,737-435-7094,psantos@hotmail.com,TRUE,Paola,Santos,"842 Congress Ave, Unit 24","Austin, TX",1/27/2025 10:51,3/25/2025
elias.garcia,303-678-4336,elias.garcia@gmail.com,TRUE,Elias,Garcia,599 E Colfax Ave,"Denver, CO",1/28/2025 5:35,2/15/2025
nia.jensen,415-467-9566,nia.jensen@gmail.com,TRUE,Nia,Jensen,2117 Howard St,"San Francisco, CA",1/28/2025 14:09,3/10/2025
daniel.ito,415-674-5121,daniel.ito@gmail.com,TRUE,Daniel,Ito,1869 Folsom St,"San Francisco, CA",1/30/2025 9:57,3/11/2025
bianca.bennett,346-277-9618,bianca72@icloud.com,TRUE,Bianca,Bennett,874 San Felipe St,"Houston, TX",2/1/2025 20:04,3/8/2025
valentina.klein,303-246-2092,valentina22@gmail.com,TRUE,Valentina,Klein,"764 Blake St, Unit 6","Denver, CO",2/1/2025 23:38,3/8/2025
abigail.irwin,332-493-4387,abigail.irwin@yahoo.com,FALSE,Abigail,Irwin,1320 W 57th St,"New York, NY",2/2/2025 6:15,2/2/2025
adriana.adams,424-735-9482,adriana.adams@icloud.com,TRUE,Adriana,Adams,1797 N Fairfax Ave,"Los Angeles, CA",2/6/2025 20:40,2/14/2025
marina.vasquez,737-350-7311,mvasquez@icloud.com,TRUE,Marina,Vasquez,1909 Congress Ave,"Austin, TX",2/8/2025 4:48,2/14/2025
reina.chen,678-372-5708,reina.chen@hotmail.com,TRUE,Reina,Chen,"2098 Peachtree St NE, Apt 40","Atlanta, GA",2/11/2025 4:26,3/2/2025
foundryxucollections,425-682-7704,sales@foundryxucollections.com,TRUE,Vivian,Xu,"1805 E Madison St, Apt 11","Seattle, WA",2/12/2025 3:33,2/14/2025
celine.ramirez,646-896-7451,celine.ramirez@hotmail.com,FALSE,Celine,Ramirez,"692 W 57th St, Unit 11","New York, NY",2/12/2025 16:30,NULL
caleb.brooks,212-748-8599,caleb.brooks@yahoo.com,FALSE,Caleb,Brooks,"338 Hudson St, Unit 10","New York, NY",2/14/2025 5:05,NULL
caleb.campbell,214-220-7058,caleb.campbell@icloud.com,TRUE,Caleb,Campbell,"2110 McKinney Ave, Unit 12","Dallas, TX",2/14/2025 7:14,4/26/2025
celine.palmer,346-303-2229,celine64@gmail.com,TRUE,Celine,Palmer,"1713 San Felipe St, Unit 27","Houston, TX",2/14/2025 20:51,2/23/2025
meridianzimmermancollections,469-630-8294,contact@meridianzimmermancollect.com,FALSE,Quinn,Zimmerman,876 Ross Ave,"Dallas, TX",2/17/2025 4:45,2/17/2025
vivian.vega,628-231-3999,vivian77@icloud.com,TRUE,Vivian,Vega,1625 Folsom St,"San Francisco, CA",2/17/2025 9:55,3/22/2025
atlaspatelauctions,332-247-3110,sales@atlaspatelauctions.com,TRUE,Serena,Patel,1403 Park Ave,"New York, NY",2/18/2025 0:28,4/5/2025
kai.chen,414-287-7813,kchen@icloud.com,TRUE,Kai,Chen,"822 E Wisconsin Ave, Unit 19","Milwaukee, WI",2/18/2025 0:36,4/17/2025
arcadialamauctions,771-446-8112,sales@arcadialamauctions.com,TRUE,Benjamin,Lam,2425 Massachusetts Ave NW,"Washington, DC",2/23/2025 18:56,4/23/2025
aaliyah.baker,206-834-3946,abaker@outlook.com,TRUE,Aaliyah,Baker,"2186 Pine St, Apt 8","Seattle, WA",2/25/2025 8:26,4/3/2025
lucia.tran,737-375-2113,ltran2@hotmail.com,TRUE,Lucia,Tran,"2260 Guadalupe St, Unit 29","Austin, TX",2/28/2025 4:23,3/8/2025
lorenzo.xu,281-550-5346,lorenzo.xu@gmail.com,TRUE,Lorenzo,Xu,"2205 San Felipe St, Apt 11","Houston, TX",3/1/2025 18:46,4/8/2025
