exp_id;amount;d_id;description;date;requested_by;approved_by;phase;phase_name;timeline_segment;expense_type;month;department_name;requester_name;approver_name
501257;4450.99;2200;Data reconciliation tooling;2025-01-28;11614912;NULL;4;Pivot / Recovery;new_model_scaling;data_tools;2025-01;Data & Business Systems;Daniel Nguyen;NULL
501269;1531.35;6120;Payment reconciliation tooling;2025-01-28;87658927;23121126;4;Pivot / Recovery;new_model_scaling;transaction_ops;2025-01;Transaction Operations;Julian Ross;Elvis Romero
501279;5947.89;4110;Seller provenance review;2025-01-28;47132966;14338498;4;Pivot / Recovery;new_model_scaling;provenance;2025-01;Provenance & Cataloguing;Priya Desai;Graham Cole
501298;2270.00;3200;Client relationship platform;2025-01-28;45562918;26887263;4;Pivot / Recovery;new_model_scaling;crm;2025-01;Private Sales;Benjamin Lopez;Owen Brooks
501265;2460.00;7100;Temporary client support coverage;2025-01-29;79784072;23062301;4;Pivot / Recovery;new_model_scaling;client_support;2025-01;Client Services;Malik Jefferson;Caesar Vallelonga
501267;16009.47;6200;Recruiting agency services;2025-01-29;33098996;26887263;4;Pivot / Recovery;new_model_scaling;recruiting;2025-01;People & Workplace;Gabriel Silva;Owen Brooks
501241;4559.49;6120;Payment reconciliation tooling;2025-01-30;23121126;23062301;4;Pivot / Recovery;new_model_scaling;transaction_ops;2025-01;Transaction Operations;Elvis Romero;Caesar Vallelonga
501232;2548.20;2120;Cloud infrastructure - Jan 2025;2025-01-31;22619675;14338498;4;Pivot / Recovery;new_model_scaling;hosting;2025-01;Software Engineering;Maya Singh;Graham Cole
501260;6690.00;4200;Logistics and custody services - Jan 2025;2025-01-31;67723916;32845340;4;Pivot / Recovery;new_model_scaling;logistics;2025-01;Logistics & Collections;Mateo Rivera;Natalie Price
501277;3610.00;4110;Provenance research services;2025-01-31;47132966;23121126;4;Pivot / Recovery;new_model_scaling;provenance;2025-01;Provenance & Cataloguing;Priya Desai;Elvis Romero
501303;4820.00;4200;Logistics and custody services - Jan 2025;2025-01-31;60706330;64166280;4;Pivot / Recovery;new_model_scaling;logistics;2025-01;Logistics & Collections;Evelyn Hart;Sofia Ramirez
501238;6590.00;4200;High-value shipment insurance;2025-02-03;60706330;23062301;4;Pivot / Recovery;new_model_scaling;insurance;2025-02;Logistics & Collections;Evelyn Hart;Caesar Vallelonga
501256;1630.00;6200;Recruiting agency services;2025-02-03;21097316;26887263;4;Pivot / Recovery;new_model_scaling;recruiting;2025-02;People & Workplace;Cameron Ellis;Owen Brooks
501237;1650.00;4120;Independent appraisal services;2025-02-04;99260273;23121126;4;Pivot / Recovery;new_model_scaling;valuation;2025-02;Valuation & Condition;Nathan Kaur;Elvis Romero
501248;6960.00;5100;Outside counsel - corporate matters;2025-02-04;31215320;63336966;4;Pivot / Recovery;new_model_scaling;legal;2025-02;Legal;Isaac Klein;Marcus Lee
501306;1970.00;5200;Due diligence and compliance services;2025-02-04;35242525;60706330;4;Pivot / Recovery;new_model_scaling;compliance;2025-02;Compliance & Investigations;Nadia Hassan;Evelyn Hart
501287;5710.00;4120;Independent appraisal services;2025-02-05;99260273;35242525;4;Pivot / Recovery;new_model_scaling;valuation;2025-02;Valuation & Condition;Nathan Kaur;Nadia Hassan
501292;6386.99;4200;Insured storage services - Feb 2025;2025-02-05;67723916;23121126;4;Pivot / Recovery;new_model_scaling;storage;2025-02;Logistics & Collections;Mateo Rivera;Elvis Romero
501264;6960.00;4200;High-value shipment insurance;2025-02-06;63336966;23062302;4;Pivot / Recovery;new_model_scaling;insurance;2025-02;Logistics & Collections;Marcus Lee;Bob Andrews
501274;2290.00;4200;Secure custody transfer;2025-02-06;60706330;63336966;4;Pivot / Recovery;new_model_scaling;logistics;2025-02;Logistics & Collections;Evelyn Hart;Marcus Lee
501307;1720.00;7100;Temporary client support coverage;2025-02-06;79784072;23062302;4;Pivot / Recovery;new_model_scaling;client_support;2025-02;Client Services;Malik Jefferson;Bob Andrews
501278;2070.00;5200;KYC and due diligence usage;2025-02-07;35242525;32845340;4;Pivot / Recovery;new_model_scaling;kyc;2025-02;Compliance & Investigations;Nadia Hassan;Natalie Price
501312;3820.00;2200;Data reconciliation tooling;2025-02-07;24090361;23121126;4;Pivot / Recovery;new_model_scaling;data_tools;2025-02;Data & Business Systems;Marcelle Johnson;Elvis Romero
501235;3360.00;4200;High-value shipment insurance;2025-02-08;81820605;63336966;4;Pivot / Recovery;new_model_scaling;insurance;2025-02;Logistics & Collections;Leila Adams;Marcus Lee
501263;1420.00;7100;Temporary client support coverage;2025-02-10;95209691;23121126;4;Pivot / Recovery;new_model_scaling;client_support;2025-02;Client Services;Chloe Nguyen;Elvis Romero
501285;1663.18;5100;Legal services - asset custody;2025-02-10;31215320;23121126;4;Pivot / Recovery;new_model_scaling;legal;2025-02;Legal;Isaac Klein;Elvis Romero
501250;5343.76;5100;Legal services - privacy and compliance;2025-02-11;31215320;59497116;4;Pivot / Recovery;new_model_scaling;legal;2025-02;Legal;Isaac Klein;Rebecca Stone
501252;1200.00;6200;New hire equipment and onboarding;2025-02-11;21097316;63336966;4;Pivot / Recovery;new_model_scaling;onboarding;2025-02;People & Workplace;Cameron Ellis;Marcus Lee
501320;2475.29;4200;Secure custody transfer;2025-02-11;63336966;14338498;4;Pivot / Recovery;new_model_scaling;logistics;2025-02;Logistics & Collections;Marcus Lee;Graham Cole
501286;2860.00;4110;Catalogue due diligence - Feb 2025;2025-02-12;60601369;23121126;4;Pivot / Recovery;new_model_scaling;provenance;2025-02;Provenance & Cataloguing;Arjun Mehta;Elvis Romero
501295;1860.00;3200;Buyer relationship travel - Feb 2025;2025-02-12;64166280;23121126;4;Pivot / Recovery;new_model_scaling;private_travel;2025-02;Private Sales;Sofia Ramirez;Elvis Romero
501289;4182.89;6200;New hire equipment and onboarding;2025-02-13;21097316;63336966;4;Pivot / Recovery;new_model_scaling;onboarding;2025-02;People & Workplace;Cameron Ellis;Marcus Lee
501288;1900.00;3200;Buyer relationship travel - Feb 2025;2025-02-14;87658927;24090361;4;Pivot / Recovery;new_model_scaling;private_travel;2025-02;Private Sales;Julian Ross;Marcelle Johnson
501290;16860.00;5200;Due diligence and compliance services;2025-02-14;75941901;23121126;4;Pivot / Recovery;new_model_scaling;compliance;2025-02;Compliance & Investigations;Hana Ito;Elvis Romero
501259;1090.00;6200;New hire equipment and onboarding;2025-02-17;21097316;14338498;4;Pivot / Recovery;new_model_scaling;onboarding;2025-02;People & Workplace;Cameron Ellis;Graham Cole
501255;3370.18;2120;Cloud infrastructure - Feb 2025;2025-02-19;31626649;23070303;4;Pivot / Recovery;new_model_scaling;hosting;2025-02;Software Engineering;Serena Liu;Paris Morgan
501261;13020.80;4200;Logistics and custody services - Feb 2025;2025-02-19;60706330;23070303;4;Pivot / Recovery;new_model_scaling;logistics;2025-02;Logistics & Collections;Evelyn Hart;Paris Morgan
501281;1570.00;3200;Client relationship platform;2025-02-19;16660212;23062302;4;Pivot / Recovery;new_model_scaling;crm;2025-02;Private Sales;David Shah;Bob Andrews
501282;8560.00;2200;Data reconciliation tooling;2025-02-20;22619675;60706330;4;Pivot / Recovery;new_model_scaling;data_tools;2025-02;Data & Business Systems;Maya Singh;Evelyn Hart
501283;2460.00;4200;High-value shipment insurance;2025-02-21;81820605;23070303;4;Pivot / Recovery;new_model_scaling;insurance;2025-02;Logistics & Collections;Leila Adams;Paris Morgan
501240;950.00;6200;Recruiting agency services;2025-02-24;21097316;32845340;4;Pivot / Recovery;new_model_scaling;recruiting;2025-02;People & Workplace;Cameron Ellis;Natalie Price
501275;6340.00;2200;Data reconciliation tooling;2025-02-24;23062302;14338498;4;Pivot / Recovery;new_model_scaling;data_tools;2025-02;Data & Business Systems;Bob Andrews;Graham Cole
501297;2090.00;4120;Independent appraisal services;2025-02-24;99260273;23121126;4;Pivot / Recovery;new_model_scaling;valuation;2025-02;Valuation & Condition;Nathan Kaur;Elvis Romero
501246;15505.48;5100;Legal services - transaction framework;2025-02-25;16498618;21097316;4;Pivot / Recovery;new_model_scaling;legal;2025-02;Legal;Carmen Diaz;Cameron Ellis
501266;940.00;7100;Temporary client support coverage;2025-02-26;87292197;23070303;4;Pivot / Recovery;new_model_scaling;client_support;2025-02;Client Services;Selene Parker;Paris Morgan
501301;559.25;2200;Data reconciliation tooling;2025-02-26;24090361;35242525;4;Pivot / Recovery;new_model_scaling;data_tools;2025-02;Data & Business Systems;Marcelle Johnson;Nadia Hassan
501294;1592.75;7100;Temporary client support coverage;2025-02-27;79784072;23070303;4;Pivot / Recovery;new_model_scaling;client_support;2025-02;Client Services;Malik Jefferson;Paris Morgan
501313;1430.00;3200;Buyer relationship travel - Feb 2025;2025-02-27;64166280;23121126;4;Pivot / Recovery;new_model_scaling;private_travel;2025-02;Private Sales;Sofia Ramirez;Elvis Romero
501310;1740.00;3200;Client relationship platform;2025-02-28;72880343;23062301;4;Pivot / Recovery;new_model_scaling;crm;2025-02;Private Sales;Helena Avery;Caesar Vallelonga
501344;5692.46;2120;Cloud infrastructure - Mar 2025;2025-03-03;84921849;23062302;4;Pivot / Recovery;stable_recovery;hosting;2025-03;Software Engineering;Elena Garcia;Bob Andrews
501410;5208.38;4110;Catalogue due diligence - Mar 2025;2025-03-03;60601369;63336966;4;Pivot / Recovery;stable_recovery;provenance;2025-03;Provenance & Cataloguing;Arjun Mehta;Marcus Lee
501348;3320.89;5200;KYC and due diligence usage;2025-03-05;35242525;11194139;4;Pivot / Recovery;stable_recovery;kyc;2025-03;Compliance & Investigations;Nadia Hassan;Rachel Walker
501359;2460.00;4200;Secure custody transfer;2025-03-05;67723916;23121126;4;Pivot / Recovery;stable_recovery;logistics;2025-03;Logistics & Collections;Mateo Rivera;Elvis Romero
501364;5440.00;4110;Provenance research services;2025-03-05;87453291;23070303;4;Pivot / Recovery;stable_recovery;provenance;2025-03;Provenance & Cataloguing;Noelle Baker;Paris Morgan
501369;8938.07;4110;Seller provenance review;2025-03-05;87453291;23121126;4;Pivot / Recovery;stable_recovery;provenance;2025-03;Provenance & Cataloguing;Noelle Baker;Elvis Romero
501372;2270.00;6200;New hire equipment and onboarding;2025-03-05;21097316;23070303;4;Pivot / Recovery;stable_recovery;onboarding;2025-03;People & Workplace;Cameron Ellis;Paris Morgan
501386;5810.00;6200;Recruiting agency services;2025-03-05;33098996;11194139;4;Pivot / Recovery;stable_recovery;recruiting;2025-03;People & Workplace;Gabriel Silva;Rachel Walker
501390;7500.00;6120;Payment reconciliation tooling;2025-03-05;87658927;64166280;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Julian Ross;Sofia Ramirez
501324;4570.00;3200;Client relationship platform;2025-03-06;77404927;63336966;4;Pivot / Recovery;stable_recovery;crm;2025-03;Private Sales;Amelia Scott;Marcus Lee
501333;1683.79;4200;Secure custody transfer;2025-03-06;67723916;14338498;4;Pivot / Recovery;stable_recovery;logistics;2025-03;Logistics & Collections;Mateo Rivera;Graham Cole
501337;5610.00;4110;Seller provenance review;2025-03-06;60601369;11194139;4;Pivot / Recovery;stable_recovery;provenance;2025-03;Provenance & Cataloguing;Arjun Mehta;Rachel Walker
501356;2130.00;6120;Payment reconciliation tooling;2025-03-06;23121126;26887263;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Elvis Romero;Owen Brooks
501361;13041.53;3200;Buyer relationship travel - Mar 2025;2025-03-06;72880343;23121126;4;Pivot / Recovery;stable_recovery;private_travel;2025-03;Private Sales;Helena Avery;Elvis Romero
501388;4546.16;4200;High-value shipment insurance;2025-03-06;12370563;32845340;4;Pivot / Recovery;stable_recovery;insurance;2025-03;Logistics & Collections;Hugo Thompson;Natalie Price
501352;3980.00;7100;Temporary client support coverage;2025-03-08;95209691;11194139;4;Pivot / Recovery;stable_recovery;client_support;2025-03;Client Services;Chloe Nguyen;Rachel Walker
501322;2880.00;7100;Temporary client support coverage;2025-03-09;95209691;23121126;4;Pivot / Recovery;stable_recovery;client_support;2025-03;Client Services;Chloe Nguyen;Elvis Romero
501327;1770.00;2200;Data platform services - Mar 2025;2025-03-10;23062302;35242525;4;Pivot / Recovery;stable_recovery;data_tools;2025-03;Data & Business Systems;Bob Andrews;Nadia Hassan
501341;2730.00;6200;New hire equipment and onboarding;2025-03-11;21097316;23070303;4;Pivot / Recovery;stable_recovery;onboarding;2025-03;People & Workplace;Cameron Ellis;Paris Morgan
501405;637.10;4110;Seller provenance review;2025-03-11;47132966;24090361;4;Pivot / Recovery;stable_recovery;provenance;2025-03;Provenance & Cataloguing;Priya Desai;Marcelle Johnson
501346;4690.00;3200;Buyer relationship travel - Mar 2025;2025-03-12;42365420;23121126;4;Pivot / Recovery;stable_recovery;private_travel;2025-03;Private Sales;Camila Reyes;Elvis Romero
501397;3420.00;2200;Data reconciliation tooling;2025-03-12;42026990;23070303;4;Pivot / Recovery;stable_recovery;data_tools;2025-03;Data & Business Systems;Henry Miller;Paris Morgan
501406;473.48;2120;Cloud infrastructure - Mar 2025;2025-03-12;58076477;23121126;4;Pivot / Recovery;stable_recovery;hosting;2025-03;Software Engineering;Tessa Williams;Elvis Romero
501328;1820.00;5200;KYC and due diligence usage;2025-03-13;75941901;23070303;4;Pivot / Recovery;stable_recovery;kyc;2025-03;Compliance & Investigations;Hana Ito;Paris Morgan
501354;792.19;2120;Cloud infrastructure - Mar 2025;2025-03-13;63322433;14338498;4;Pivot / Recovery;stable_recovery;hosting;2025-03;Software Engineering;Victor Zhang;Graham Cole
501360;2270.00;6120;Transaction processing support - Mar 2025;2025-03-13;23121126;64166280;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Elvis Romero;Sofia Ramirez
501382;9070.00;6200;Recruiting agency services;2025-03-13;21097316;11194139;4;Pivot / Recovery;stable_recovery;recruiting;2025-03;People & Workplace;Cameron Ellis;Rachel Walker
501349;11630.00;4110;Catalogue due diligence - Mar 2025;2025-03-14;60601369;23070303;4;Pivot / Recovery;stable_recovery;provenance;2025-03;Provenance & Cataloguing;Arjun Mehta;Paris Morgan
501383;2683.58;5200;KYC and due diligence usage;2025-03-14;90543121;26887263;4;Pivot / Recovery;stable_recovery;kyc;2025-03;Compliance & Investigations;Samuel Ortiz;Owen Brooks
501350;1790.00;6120;Payment reconciliation tooling;2025-03-17;87658927;21097316;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Julian Ross;Cameron Ellis
501366;6915.75;6120;Payment reconciliation tooling;2025-03-17;87658927;23062301;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Julian Ross;Caesar Vallelonga
501389;3510.00;4200;Secure custody transfer;2025-03-17;81820605;24090361;4;Pivot / Recovery;stable_recovery;logistics;2025-03;Logistics & Collections;Leila Adams;Marcelle Johnson
501336;2100.00;6200;New hire equipment and onboarding;2025-03-18;98283879;14338498;4;Pivot / Recovery;stable_recovery;onboarding;2025-03;People & Workplace;Daphne Morris;Graham Cole
501396;2364.99;6120;Payment reconciliation tooling;2025-03-18;87658927;35242525;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Julian Ross;Nadia Hassan
501334;3090.00;6200;Recruitment services - Mar 2025;2025-03-19;33098996;21097316;4;Pivot / Recovery;stable_recovery;recruiting;2025-03;People & Workplace;Gabriel Silva;Cameron Ellis
501342;6480.00;6120;Payment reconciliation tooling;2025-03-19;37959476;24090361;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Ethan Park;Marcelle Johnson
501374;3516.87;2200;Data reconciliation tooling;2025-03-19;42026990;35242525;4;Pivot / Recovery;stable_recovery;data_tools;2025-03;Data & Business Systems;Henry Miller;Nadia Hassan
501377;1308.66;3200;Buyer relationship travel - Mar 2025;2025-03-19;64166280;35242525;4;Pivot / Recovery;stable_recovery;private_travel;2025-03;Private Sales;Sofia Ramirez;Nadia Hassan
501392;2327.69;3200;Buyer relationship travel - Mar 2025;2025-03-19;77404927;59497116;4;Pivot / Recovery;stable_recovery;private_travel;2025-03;Private Sales;Amelia Scott;Rebecca Stone
501371;4730.00;4200;Logistics and custody services - Mar 2025;2025-03-20;60706330;23121126;4;Pivot / Recovery;stable_recovery;logistics;2025-03;Logistics & Collections;Evelyn Hart;Elvis Romero
501409;3880.00;5200;KYC and due diligence usage;2025-03-20;35242525;63336966;4;Pivot / Recovery;stable_recovery;kyc;2025-03;Compliance & Investigations;Nadia Hassan;Marcus Lee
501321;3431.44;6120;Payment reconciliation tooling;2025-03-21;37959476;23070303;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Ethan Park;Paris Morgan
501340;13880.00;4200;High-value shipment insurance;2025-03-22;63336966;23070303;4;Pivot / Recovery;stable_recovery;insurance;2025-03;Logistics & Collections;Marcus Lee;Paris Morgan
501358;4650.00;6120;Payment reconciliation tooling;2025-03-23;37959476;23062302;4;Pivot / Recovery;stable_recovery;transaction_ops;2025-03;Transaction Operations;Ethan Park;Bob Andrews
501330;4210.00;2200;Systems audit tooling;2025-03-24;72738553;32845340;4;Pivot / Recovery;stable_recovery;monitoring;2025-03;Data & Business Systems;Noah Chen;Natalie Price
501331;4614.88;3200;Buyer relationship travel - Mar 2025;2025-03-26;77404927;23062301;4;Pivot / Recovery;stable_recovery;private_travel;2025-03;Private Sales;Amelia Scott;Caesar Vallelonga
501332;1720.00;2200;Data reconciliation tooling;2025-03-26;69733054;23070303;4;Pivot / Recovery;stable_recovery;data_tools;2025-03;Data & Business Systems;Aisha Patel;Paris Morgan
